naming_pool,name_type,name,score,pool_seq
custom_melanesia,given,Juan,100,265
custom_melanesia,given,Carlo,84,266
custom_melanesia,given,Scott,82,267
custom_melanesia,given,Sean,74,268
custom_melanesia,given,Earl,72,269
custom_melanesia,given,Greg,74,270
custom_melanesia,given,Francis,84,271
custom_melanesia,given,Steven,84,272
custom_melanesia,given,Bryan,100,273
custom_melanesia,given,Carl,76,274
custom_melanesia,given,Stephen,82,275
custom_melanesia,given,Miguel,100,276
custom_melanesia,given,Anthony,84,277
custom_melanesia,given,Sky,100,278
custom_new_zealand_m_ori,given,Tama,94,1
custom_new_zealand_m_ori,given,Tamati,91,2
custom_new_zealand_m_ori,given,Rawiri,94,3
custom_new_zealand_m_ori,given,Wiremu,94,4
custom_new_zealand_m_ori,given,Hemi,100,5
custom_new_zealand_m_ori,given,Hone,94,6
custom_new_zealand_m_ori,given,Hoani,100,7
custom_new_zealand_m_ori,given,Ihaia,77,8
custom_new_zealand_m_ori,given,Mikaere,95,9
custom_new_zealand_m_ori,given,Matiu,77,10
custom_new_zealand_m_ori,given,Nikau,77,11
custom_new_zealand_m_ori,given,Nikora,100,12
custom_new_zealand_m_ori,given,Manaaki,77,13
custom_new_zealand_m_ori,given,Manu,100,14
custom_new_zealand_m_ori,given,Ariki,94,15
custom_new_zealand_m_ori,given,Kai,94,16
custom_new_zealand_m_ori,given,Tane,94,17
custom_new_zealand_m_ori,given,Maui,71,18
custom_new_zealand_m_ori,given,Tawhiri,77,19
custom_new_zealand_m_ori,given,Tipene,100,20
custom_new_zealand_m_ori,given,Watene,84,21
custom_new_zealand_m_ori,given,Hohepa,84,22
custom_new_zealand_m_ori,given,Raniera,84,23
custom_new_zealand_m_ori,given,Eruera,77,24
custom_new_zealand_m_ori,given,Rewi,83,25
custom_new_zealand_m_ori,given,Tuhi,76,27
custom_new_zealand_m_ori,given,Ari,100,28
custom_new_zealand_m_ori,given,Tui,100,30
custom_new_zealand_m_ori,given,Anaru,84,31
custom_new_zealand_m_ori,given,Aperahama,77,32
custom_new_zealand_m_ori,given,Haeata,84,33
custom_new_zealand_m_ori,given,Kaea,76,34
custom_new_zealand_m_ori,given,Mika,100,35
custom_new_zealand_m_ori,given,Niko,100,36
custom_new_zealand_m_ori,given,Rangi,94,37
custom_new_zealand_m_ori,given,Riki,69,38
custom_new_zealand_m_ori,given,Tahu,76,39
custom_new_zealand_m_ori,given,Tau,100,40
custom_new_zealand_m_ori,given,Paora,84,41
custom_new_zealand_m_ori,given,Pita,100,42
custom_new_zealand_m_ori,given,Piripi,84,43
custom_new_zealand_m_ori,given,Herewini,84,44
custom_new_zealand_m_ori,given,Hetaraka,84,45
custom_new_zealand_m_ori,given,Haimona,84,46
custom_new_zealand_m_ori,given,Hamuera,84,47
custom_new_zealand_m_ori,given,Hare,100,48
custom_new_zealand_m_ori,given,Haare,84,49
custom_new_zealand_m_ori,given,Karetu,84,50
custom_new_zealand_m_ori,given,Kawiti,84,51
custom_new_zealand_m_ori,given,Kereama,84,52
custom_new_zealand_m_ori,given,Koro,76,53
custom_new_zealand_m_ori,given,Mahuta,84,54
custom_new_zealand_m_ori,given,Manawa,84,55
custom_new_zealand_m_ori,given,Manaia,94,56
custom_new_zealand_m_ori,given,Matene,84,57
custom_new_zealand_m_ori,given,Otene,84,59
custom_new_zealand_m_ori,given,Pene,100,60
custom_new_zealand_m_ori,given,Piri,76,61
custom_new_zealand_m_ori,given,Pohatu,84,62
custom_new_zealand_m_ori,given,Poutama,84,63
custom_new_zealand_m_ori,given,Raka,76,64
custom_new_zealand_m_ori,given,Reweti,84,66
custom_new_zealand_m_ori,given,Ripene,84,67
custom_new_zealand_m_ori,given,Rongo,100,68
custom_new_zealand_m_ori,given,Rua,76,69
custom_new_zealand_m_ori,given,Waka,100,70
custom_new_zealand_m_ori,given,Whati,84,71
custom_new_zealand_m_ori,given,Wiki,100,72
custom_new_zealand_m_ori,given,Wiri,76,73
custom_new_zealand_m_ori,given,Areta,84,74
custom_new_zealand_m_ori,given,Eru,69,75
custom_new_zealand_m_ori,given,Hemara,100,76
custom_new_zealand_m_ori,given,Ihirangi,84,77
custom_new_zealand_m_ori,given,Ihaka,84,78
custom_new_zealand_m_ori,given,Irirangi,84,79
custom_new_zealand_m_ori,given,Kahu,76,80
custom_new_zealand_m_ori,given,Maihi,84,81
custom_new_zealand_m_ori,given,Marama,77,82
custom_new_zealand_m_ori,given,Apirana,84,83
custom_new_zealand_m_ori,given,Arapeta,77,84
custom_new_zealand_m_ori,given,Hoturoa,84,85
custom_new_zealand_m_ori,given,Koukou,84,86
custom_new_zealand_m_ori,given,Whetu,77,87
custom_new_zealand_m_ori,given,Tumata,84,88
custom_new_zealand_m_ori,given,Tuterangi,84,89
custom_new_zealand_m_ori,given,Hikawai,84,90
custom_new_zealand_m_ori,given,Te Ao,84,91
custom_new_zealand_m_ori,given,Te Ariki,77,92
custom_new_zealand_m_ori,given,Te Kahu,84,93
custom_new_zealand_m_ori,given,Te Mana,84,94
custom_new_zealand_m_ori,given,Te Rangi,84,95
custom_new_zealand_m_ori,given,Te Wiki,84,96
custom_new_zealand_m_ori,given,Whatarangi,84,97
custom_new_zealand_m_ori,given,Whare,84,98
custom_new_zealand_m_ori,given,Apanui,84,99
custom_new_zealand_m_ori,given,Arekatera,84,100
custom_new_zealand_m_ori,given,Tapa,76,101
custom_new_zealand_m_ori,given,Rapata,84,102
custom_new_zealand_m_ori,given,Pere,80,103
custom_new_zealand_m_ori,given,Paki,100,104
custom_new_zealand_m_ori,given,Kawhena,84,105
custom_new_zealand_m_ori,given,Iwiki,84,106
custom_new_zealand_m_ori,given,Henare,100,107
custom_new_zealand_m_ori,given,Manahi,100,108
custom_new_zealand_m_ori,given,Tata,100,109
custom_new_zealand_m_ori,given,Kahurangi,84,110
custom_new_zealand_m_ori,given,Hikitia,84,111
custom_new_zealand_m_ori,given,Puke,76,112
custom_new_zealand_m_ori,given,Keita,70,113
custom_new_zealand_m_ori,given,Panapa,84,114
custom_new_zealand_m_ori,given,Rau,100,115
custom_new_zealand_m_ori,given,Hurihanga,84,116
custom_new_zealand_m_ori,given,Temu,100,117
custom_new_zealand_m_ori,given,Taka,100,118
custom_new_zealand_m_ori,given,Kerehi,84,119
custom_new_zealand_m_ori,given,Hekenui,84,120
custom_new_zealand_m_ori,given,Mokena,84,121
custom_new_zealand_m_ori,given,Hekewaru,84,122
custom_new_zealand_m_ori,given,Tapi,76,123
custom_new_zealand_m_ori,given,Tawhai,100,124
custom_new_zealand_m_ori,given,Kewene,84,125
custom_new_zealand_m_ori,given,Kitahi,84,126
custom_new_zealand_m_ori,given,Tiopira,84,127
custom_new_zealand_m_ori,given,Ieni,76,128
custom_new_zealand_m_ori,given,Kotahi,84,129
custom_new_zealand_m_ori,given,Tere,76,130
custom_new_zealand_m_ori,given,Rewa,100,131
custom_new_zealand_m_ori,given,Tanguru,84,132
custom_new_zealand_m_ori,given,Hirini,84,133
custom_new_zealand_m_ori,given,Kaeaea,84,134
custom_new_zealand_m_ori,given,Noa,69,135
custom_new_zealand_m_ori,given,Rauru,84,136
custom_new_zealand_m_ori,given,Koroneihana,84,137
custom_new_zealand_m_ori,given,Mahu,76,138
custom_new_zealand_m_ori,given,Ratu,100,139
custom_new_zealand_m_ori,given,Etera,84,140
custom_new_zealand_m_ori,given,Hori,100,141
custom_new_zealand_m_ori,given,Paratene,84,142
custom_new_zealand_m_ori,given,Keefe,100,143
custom_new_zealand_m_ori,given,Tangi,84,144
custom_new_zealand_m_ori,given,Kamaka,84,145
custom_new_zealand_m_ori,given,Ruru,100,146
custom_new_zealand_m_ori,given,Paerau,84,147
custom_new_zealand_m_ori,given,Rata,100,148
custom_new_zealand_m_ori,given,Mita,76,149
custom_new_zealand_m_ori,given,Karaitiana,84,150
custom_new_zealand_m_ori,given,Turi,100,151
custom_new_zealand_m_ori,given,Rere,76,152
custom_new_zealand_m_ori,given,Tahi,100,153
custom_new_zealand_m_ori,given,Tio,74,154
custom_new_zealand_m_ori,given,Ponga,84,155
custom_new_zealand_m_ori,given,Taku,70,156
custom_new_zealand_m_ori,given,Te Whiti,84,157
custom_new_zealand_m_ori,given,Patu,76,158
custom_new_zealand_m_ori,given,Toa,100,159
custom_new_zealand_m_ori,given,Warihi,84,160
custom_new_zealand_m_ori,given,Parai,84,161
custom_new_zealand_m_ori,given,Te Rata,84,162
custom_new_zealand_m_ori,given,Wharekauri,84,163
custom_new_zealand_m_ori,given,Wai,100,164
custom_new_zealand_m_ori,given,Hau,100,165
custom_new_zealand_m_ori,given,Huru,76,166
custom_new_zealand_m_ori,given,Taipari,84,167
custom_new_zealand_m_ori,given,Roa,100,168
custom_new_zealand_m_ori,given,Te Heuheu,84,169
custom_new_zealand_m_ori,given,Tito,76,170
custom_new_zealand_m_ori,given,Peehi,84,171
custom_new_zealand_m_ori,given,Whata,84,172
custom_new_zealand_m_ori,given,Kiri,76,173
custom_new_zealand_m_ori,given,Toi,76,174
custom_new_zealand_m_ori,given,Niwa,76,175
custom_new_zealand_m_ori,given,Waru,76,176
custom_new_zealand_m_ori,given,Pora,76,177
custom_new_zealand_m_ori,given,Uenuku,84,178
custom_new_zealand_m_ori,given,Rima,76,179
custom_new_zealand_m_ori,given,Waha,76,180
custom_new_zealand_m_ori,given,Kini,69,181
custom_new_zealand_m_ori,given,Okeroa,84,182
custom_new_zealand_m_ori,given,Miro,78,183
custom_new_zealand_m_ori,given,Koraha,84,184
custom_new_zealand_m_ori,given,Te Kanawa,84,185
custom_new_zealand_m_ori,given,Mokonui,84,186
custom_new_zealand_m_ori,given,Te Hau,84,187
custom_nigeriaDelta,given,Tamuno,95,1
custom_nigeriaDelta,given,Tari,95,2
custom_nigeriaDelta,given,Tariemi,95,3
custom_nigeriaDelta,given,Tariere,95,4
custom_nigeriaDelta,given,Preye,95,5
custom_nigeriaDelta,given,Piriye,95,6
custom_nigeriaDelta,given,Ebi,72,7
custom_nigeriaDelta,given,Ebiere,72,8
custom_nigeriaDelta,given,Ibiwari,95,9
custom_nigeriaDelta,given,Tonye,95,10
custom_nigeriaDelta,given,Tonbara,95,11
custom_nigeriaDelta,given,Wariboko,95,12
custom_nigeriaDelta,given,Owei,95,13
custom_nigeriaDelta,given,Kuro,72,14
custom_nigeriaDelta,given,Aminikpo,95,15
custom_nigeriaDelta,given,Yeibo,95,16
custom_nigeriaDelta,given,Amas,72,17
custom_nigeriaDelta,given,Boma,95,18
custom_nigeriaDelta,given,Tamunobelema,95,19
custom_nigeriaDelta,given,Tamunotonye,95,20
custom_nigeriaDelta,given,Tamunosiki,95,21
custom_nigeriaDelta,given,Tamunopriye,95,22
custom_nigeriaDelta,given,Tamunobiebari,95,23
custom_nigeriaDelta,given,Tamunosimi,95,24
custom_nigeriaDelta,given,Tamunokuro,95,25
custom_nigeriaDelta,given,Ibifiri,95,26
custom_nigeriaDelta,given,Biebi,95,27
custom_nigeriaDelta,given,Efemena,72,28
custom_nigeriaDelta,given,Efe,95,29
custom_nigeriaDelta,given,Ejiro,95,30
custom_nigeriaDelta,given,Ejovi,95,31
custom_nigeriaDelta,given,Ejiroghene,95,32
custom_nigeriaDelta,given,Oghenekaro,95,33
custom_nigeriaDelta,given,Oghenechovwe,95,34
custom_nigeriaDelta,given,Oghenerukevwe,95,35
custom_nigeriaDelta,given,Oghenetega,95,36
custom_nigeriaDelta,given,Oghenetekevwe,95,37
custom_nigeriaDelta,given,Oghenebrume,95,38
custom_nigeriaDelta,given,Oghenevwede,95,39
custom_nigeriaDelta,given,Erharuyi,72,40
custom_nigeriaDelta,given,Igho,72,41
custom_nigeriaDelta,given,Ighorodje,95,42
custom_nigeriaDelta,given,Onome,72,43
custom_nigeriaDelta,given,Onoriode,95,44
custom_nigeriaDelta,given,Onovughakpo,95,45
custom_nigeriaDelta,given,Esosa,72,46
custom_nigeriaDelta,given,Osaze,72,47
custom_nigeriaDelta,given,Osagie,88,48
custom_nigeriaDelta,given,Osamudiamen,72,49
custom_nigeriaDelta,given,Osarobo,95,50
custom_nigeriaDelta,given,Osaretin,95,51
custom_nigeriaDelta,given,Osahon,95,52
custom_nigeriaDelta,given,Osemwegie,95,53
custom_nigeriaDelta,given,Ehizojie,95,54
custom_nigeriaDelta,given,Etim,72,55
custom_nigeriaDelta,given,Aniefiok,95,56
custom_nigeriaDelta,given,Aniekan,95,57
custom_nigeriaDelta,given,Essien,88,61
custom_nigeriaDelta,given,Okon,72,62
custom_nigeriaDelta,given,Udoh,88,63
custom_nigeriaDelta,given,Asuquo,72,64
custom_nigeriaDelta,given,Nsikak,95,66
custom_nigeriaDelta,given,Mfon,95,67
custom_nigeriaDelta,given,Iniobong,95,68
custom_nigeriaDelta,given,Uwem,95,69
custom_nigeriaDelta,given,Ime,95,70
custom_nigeriaDelta,given,Utibe,95,71
custom_nigeriaDelta,given,Emem,88,72
custom_nigeriaDelta,given,Idorenyin,95,73
custom_nigeriaDelta,given,Imaobong,72,74
custom_nigeriaDelta,given,Barine,95,75
custom_nigeriaDelta,given,Dappa,95,76
custom_nigeriaDelta,given,Jaja,88,77
custom_nigeriaDelta,given,Abiye,95,78
custom_nigeriaDelta,given,Perekeme,95,79
custom_nigeriaDelta,given,Opuene,88,80
custom_nigeriaDelta,given,Uduak,95,81
custom_nigeriaDelta,given,Nsa,95,82
custom_nigeriaDelta,given,Ntufam,95,83
custom_nigeriaDelta,given,Abasiama,95,86
custom_nigeriaDelta,given,Akpobome,95,87
custom_nigeriaDelta,given,Akpojaro,88,88
custom_nigeriaDelta,given,Ebo,88,89
custom_nigeriaDelta,given,Atekpe,95,97
custom_nigeriaDelta,given,Bari,72,98
custom_nigeriaDelta,given,Bebia,95,99
custom_nigeriaDelta,given,Bekinwari,95,100
custom_nigeriaDelta,given,Uduakobong,95,101
custom_nigeriaDelta,given,Ogaga,95,102
custom_nigeriaDelta,given,Biriye,95,103
custom_nigeriaDelta,given,Dumebi,95,104
custom_nigeriaDelta,given,Ebikeme,95,105
custom_nigeriaDelta,given,Perekebina,95,106
custom_nigeriaDelta,given,Perebo,95,107
custom_nigeriaDelta,given,Tarela,95,108
custom_nigeriaDelta,given,Egbe,72,109
custom_nigeriaDelta,given,Ete,95,110
custom_nigeriaDelta,given,Obaro,88,111
custom_nigeriaDelta,given,Osahonamwen,88,112
custom_nigeriaDelta,given,Omamuli,95,113
custom_nigeriaDelta,given,Osere,95,114
custom_nigeriaDelta,given,Osazee,95,115
custom_nigeriaDelta,given,Yeghe,95,116
custom_nigeriaDelta,given,Urhie,72,117
custom_nigeriaDelta,given,Opubo,95,118
custom_nigeriaDelta,given,Bomaebi,95,119
custom_nigeriaDelta,given,Tare,95,120
custom_nigeriaDelta,given,Ewoma,72,121
custom_nigeriaDelta,given,Otobo,95,122
custom_nigeriaDelta,given,Onomeh,72,123
custom_nigeriaDelta,given,Tamunonengiye,95,124
custom_nigeriaDelta,given,Idara,95,125
custom_nigeriaDelta,given,Tamunoteghe,95,126
custom_nigeriaDelta,given,Keme,95,127
custom_nigeriaDelta,given,Tamunomiete,95,128
custom_nigeriaDelta,given,Ikpomwosa,88,129
custom_nigeriaDelta,given,Osereme,95,130
custom_nigeriaDelta,given,Efiok,95,131
custom_nigeriaDelta,given,Eghwrudjakpo,72,132
custom_nigeriaDelta,given,Osedebamen,88,133
custom_nigeriaDelta,given,Boma George,52,134
custom_nigeriaDelta,given,Ivie,95,135
custom_nigeriaDelta,given,Ogheneruno,95,136
custom_nigeriaDelta,given,Anietie,95,137
custom_nigeriaDelta,given,Ebiowei,88,138
custom_nigeriaDelta,given,Oghogho,95,139
custom_nigeriaDelta,given,Onoriobo,88,140
custom_nigeriaDelta,given,Anwanabasi,95,141
custom_nigeriaDelta,given,Pereotubo,95,142
custom_nigeriaDelta,given,Ogheneovo,95,143
custom_nigeriaDelta,given,Ufuoma,72,144
custom_nigeriaDelta,given,Eghosa,72,145
custom_nigeriaDelta,given,Ekpe,95,146
custom_nigeriaDelta,given,Okoroete,72,147
custom_nigeriaDelta,given,Warikeme,95,148
custom_nigeriaFulani,given,Amadou,95,1
custom_nigeriaFulani,given,Bello,95,2
custom_nigeriaFulani,given,Buba,95,3
custom_nigeriaFulani,given,Bubakar,95,4
custom_nigeriaFulani,given,Demba,95,5
custom_nigeriaFulani,given,Dikko,95,7
custom_nigeriaFulani,given,Djibo,95,8
custom_nigeriaFulani,given,Hamma,95,9
custom_nigeriaFulani,given,Hamidu,95,10
custom_nigeriaFulani,given,Hassan,95,11
custom_nigeriaFulani,given,Ibrahim,95,12
custom_nigeriaFulani,given,Issa,95,13
custom_nigeriaFulani,given,Jallo,95,14
custom_nigeriaFulani,given,Kande,95,15
custom_nigeriaFulani,given,Lamine,95,16
custom_nigeriaFulani,given,Lawan,95,17
custom_nigeriaFulani,given,Mamadou,95,18
custom_nigeriaFulani,given,Modibo,95,19
custom_nigeriaFulani,given,Mohammadu,95,20
custom_nigeriaFulani,given,Moussa,95,21
custom_nigeriaFulani,given,Nuhu,95,22
custom_nigeriaFulani,given,Ousmane,95,23
custom_nigeriaFulani,given,Sadiq,95,24
custom_nigeriaFulani,given,Saidu,95,25
custom_nigeriaFulani,given,Saliu,95,26
custom_nigeriaFulani,given,Sambo,95,27
custom_nigeriaFulani,given,Shehu,95,28
custom_nigeriaFulani,given,Suleiman,95,29
custom_nigeriaFulani,given,Tambari,95,30
custom_nigeriaFulani,given,Umaru,95,31
custom_nigeriaFulani,given,Usman,95,32
custom_nigeriaFulani,given,Yakubu,95,33
custom_nigeriaFulani,given,Yero,95,34
custom_nigeriaFulani,given,Yusuf,95,35
custom_nigeriaFulani,given,Abba,95,36
custom_nigeriaFulani,given,Abdou,95,37
custom_nigeriaFulani,given,Abdoulaye,95,38
custom_nigeriaFulani,given,Ahmadou,95,39
custom_nigeriaFulani,given,Aliou,95,40
custom_nigeriaFulani,given,Amadu,95,41
custom_nigeriaFulani,given,Ardo,95,42
custom_nigeriaFulani,given,Bala,95,43
custom_nigeriaFulani,given,Barka,95,44
custom_nigeriaFulani,given,Birane,95,45
custom_nigeriaFulani,given,Bouba,95,46
custom_nigeriaFulani,given,Danladi,95,47
custom_nigeriaFulani,given,Farouq,95,48
custom_nigeriaFulani,given,Gidado,95,49
custom_nigeriaFulani,given,Hamdou,95,50
custom_nigeriaFulani,given,Jauro,95,51
custom_nigeriaFulani,given,Jibrilla,95,52
custom_nigeriaFulani,given,Kale,95,53
custom_nigeriaFulani,given,Kawu,95,54
custom_nigeriaFulani,given,Lamido,95,55
custom_nigeriaFulani,given,Madaki,95,56
custom_nigeriaFulani,given,Mahamadou,95,57
custom_nigeriaFulani,given,Maina,95,58
custom_nigeriaFulani,given,Mallo,95,59
custom_nigeriaFulani,given,Modu,95,60
custom_nigeriaFulani,given,Muhammadu,95,61
custom_nigeriaFulani,given,Oumar,95,63
custom_nigeriaFulani,given,Sanda,95,64
custom_nigeriaFulani,given,Seydou,95,65
custom_nigeriaFulani,given,Sidi,95,66
custom_nigeriaFulani,given,Tanimu,95,67
custom_nigeriaFulani,given,Tijjani,95,68
custom_nigeriaFulani,given,Umar,95,69
custom_nigeriaFulani,given,Usaini,95,70
custom_nigeriaFulani,given,Wali,95,71
custom_nigeriaFulani,given,Yaya,95,72
custom_nigeriaFulani,given,Yerima,95,73
custom_nigeriaFulani,given,Aldo,95,74
custom_nigeriaFulani,given,Lamin,70,94
custom_nigeriaFulani,given,Nabegu,95,95
custom_nigeriaFulani,given,Sarkin,95,96
custom_nigeriaFulani,given,Yau,95,97
custom_nigeriaFulani,given,Ado,95,98
custom_nigeriaFulani,given,Alhaji,95,99
custom_nigeriaFulani,given,Alhassan,95,100
custom_nigeriaFulani,given,Wuro,90,101
custom_nigeriaFulani,given,Garga,95,102
custom_nigeriaFulani,given,Dembo,90,103
custom_nigeriaFulani,given,Bocar,90,104
custom_nigeriaFulani,given,Foday,90,105
custom_nigeriaFulani,given,Oumarou,90,106
custom_nigeriaFulani,given,Hamman,95,107
custom_nigeriaFulani,given,Amadu Bello,95,108
custom_nigeriaFulani,given,Mamadou Aliou,90,109
custom_nigeriaFulani,given,Jallow,90,110
custom_nigeriaFulani,given,Yerimah,90,111
custom_nigeriaFulani,given,Bello Lawan,95,112
custom_nigeriaFulani,given,Dandikko,95,113
custom_nigeriaFulani,given,Njobdi,90,114
custom_nigeriaFulani,given,Kari,95,115
custom_nigeriaFulani,given,Jubril,95,116
custom_nigeriaFulani,given,Jatta,90,117
custom_nigeriaFulani,given,Idi,95,118
custom_nigeriaFulani,given,Sajo,90,119
custom_nigeriaFulani,given,Abdourahmane,90,120
custom_nigeriaFulani,given,Seydouba,90,121
custom_nigeriaFulani,given,Jauro Bappa,95,122
custom_nigeriaFulani,given,Barka Dauda,95,123
custom_nigeriaFulani,given,Jauro Musa,95,124
custom_nigeriaFulani,given,Mamman Jallo,90,125
custom_nigeriaFulani,given,Mamman Ardo,90,126
custom_nigeriaFulani,given,Bello Ardo,95,127
custom_nigeriaFulani,given,Iro,95,128
custom_nigeriaFulani,given,Ngujja,90,129
custom_nigeriaFulani,given,Madibbo,95,130
custom_nigeriaFulani,given,Lamine Bah,90,131
custom_nigeriaFulani,given,Djiby,95,132
custom_nigeriaFulani,given,Sani Ardo,90,133
custom_nigeriaFulani,given,Yarima,90,134
custom_nigeriaFulani,given,Buba Jallo,95,135
custom_nigeriaFulani,given,Cerno,90,136
custom_nigeriaFulani,given,Baldeh,90,137
custom_nigeriaFulani,given,Ndam,90,138
custom_nigeriaFulani,given,Modibbo Adama,90,139
custom_nigeriaFulani,given,Tambaya,90,140
custom_nigeriaFulani,given,Samba,90,141
custom_nigeriaFulani,given,Liman Ardo,95,142
custom_nigeriaFulani,given,Hammadi,90,143
custom_nigeriaFulani,given,Sallau,90,144
custom_nigeriaFulani,given,Lawan Jauro,95,145
custom_nigeriaFulani,given,Umaru Sanda,90,146
custom_nigeriaFulani,given,Diallo Umar,40,147
custom_nigeriaFulani,given,Usman Ardo,90,148
custom_nigeriaFulani,given,Sule Jallo,90,149
custom_nigeriaFulani,given,Ardo Sule,95,150
custom_nigeriaFulani,given,Yero Ardo,90,151
custom_nigeriaFulani,given,Lawan Ardo,90,152
custom_nigeriaFulani,given,Lamido Ardo,90,153
custom_nigeriaFulani,given,Kebbe,90,154
custom_nigeriaFulani,given,Pullo,90,155
custom_nigeriaFulani,given,Sambol,90,156
custom_nigeriaFulani,given,Hamidu Ardo,90,157
custom_nigeriaFulani,given,Ardo Umar,90,158
custom_nigeriaFulani,given,Kaura,90,159
custom_nigeriaFulani,given,Yerimah Bello,90,160
custom_nigeriaFulani,given,Wurobokki,90,161
custom_nigeriaFulani,given,Tenenkou,90,162
custom_nigeriaFulani,given,Sillah,90,163
custom_nigeriaFulani,given,Sangare,90,164
custom_nigeriaFulani,given,Miri,90,165
custom_nigeriaFulani,given,Mballo,90,166
custom_nigeriaFulani,given,Usman Lamido,90,167
custom_nigeriaFulani,given,Bello Jallo,90,168
custom_nigeriaFulani,given,Sidibe,90,169
custom_nigeriaFulani,given,Seydi,90,170
custom_nigeriaHausa,given,Abdullahi,96,1
custom_nigeriaHausa,given,Abubakar,96,2
custom_nigeriaHausa,given,Adamu,96,3
custom_nigeriaHausa,given,Ahmadu,96,4
custom_nigeriaHausa,given,Auwal,96,5
custom_nigeriaHausa,given,Bashir,96,6
custom_nigeriaHausa,given,Bello,96,7
custom_nigeriaHausa,given,Dahiru,96,8
custom_nigeriaHausa,given,Garba,96,9
custom_nigeriaHausa,given,Hamza,96,10
custom_nigeriaHausa,given,Haruna,96,11
custom_nigeriaHausa,given,Ibrahim,96,12
custom_nigeriaHausa,given,Idris,96,13
custom_nigeriaHausa,given,Iliyasu,96,14
custom_nigeriaHausa,given,Isah,96,15
custom_nigeriaHausa,given,Kabiru,96,16
custom_nigeriaHausa,given,Lawal,96,17
custom_nigeriaHausa,given,Mansur,96,18
custom_nigeriaHausa,given,Muhammad,96,19
custom_nigeriaHausa,given,Musa,96,20
custom_nigeriaHausa,given,Nasiru,96,21
custom_nigeriaHausa,given,Sadiq,96,22
custom_nigeriaHausa,given,Saidu,96,23
custom_nigeriaHausa,given,Salihu,96,24
custom_nigeriaHausa,given,Shehu,96,25
custom_nigeriaHausa,given,Sulaiman,96,26
custom_nigeriaHausa,given,Umar,96,27
custom_nigeriaHausa,given,Usman,96,28
custom_nigeriaHausa,given,Yakubu,96,29
custom_nigeriaHausa,given,Yahaya,96,30
custom_nigeriaHausa,given,Yusuf,96,31
custom_nigeriaHausa,given,Zubairu,96,32
custom_nigeriaHausa,given,Abdulkadir,96,33
custom_nigeriaHausa,given,Abdulrahman,96,34
custom_nigeriaHausa,given,Ado,96,35
custom_nigeriaHausa,given,Aliyu,96,36
custom_nigeriaHausa,given,Aminu,96,37
custom_nigeriaHausa,given,Anas,96,38
custom_nigeriaHausa,given,Bala,96,39
custom_nigeriaHausa,given,Dikko,96,40
custom_nigeriaHausa,given,Faruk,96,41
custom_nigeriaHausa,given,Gambo,96,42
custom_nigeriaHausa,given,Hafiz,96,43
custom_nigeriaHausa,given,Halilu,96,44
custom_nigeriaHausa,given,Hassan,96,45
custom_nigeriaHausa,given,Hussaini,96,46
custom_nigeriaHausa,given,Jafar,96,47
custom_nigeriaHausa,given,Jibril,96,48
custom_nigeriaHausa,given,Kabir,96,49
custom_nigeriaHausa,given,Khalid,96,50
custom_nigeriaHausa,given,Mahmud,96,51
custom_nigeriaHausa,given,Mamman,96,52
custom_nigeriaHausa,given,Muktar,96,53
custom_nigeriaHausa,given,Mustapha,96,54
custom_nigeriaHausa,given,Najib,96,55
custom_nigeriaHausa,given,Nuhu,96,56
custom_nigeriaHausa,given,Rabiu,96,57
custom_nigeriaHausa,given,Rashid,96,58
custom_nigeriaHausa,given,Rilwanu,96,59
custom_nigeriaHausa,given,Sabiu,96,60
custom_nigeriaHausa,given,Sagir,96,61
custom_nigeriaHausa,given,Shuaibu,96,62
custom_nigeriaHausa,given,Tijjani,96,63
custom_nigeriaHausa,given,Yunusa,96,64
custom_nigeriaHausa,given,Ayuba,96,65
custom_nigeriaHausa,given,Babangida,96,66
custom_nigeriaHausa,given,Bako,96,67
custom_nigeriaHausa,given,Danladi,96,68
custom_nigeriaHausa,given,Dantani,96,69
custom_nigeriaHausa,given,Falalu,96,70
custom_nigeriaHausa,given,Goni,96,71
custom_nigeriaHausa,given,Habibu,96,72
custom_nigeriaHausa,given,Hashimu,96,73
custom_nigeriaHausa,given,Jamilu,96,74
custom_nigeriaHausa,given,Junaidu,96,75
custom_nigeriaHausa,given,Kamilu,96,76
custom_nigeriaHausa,given,Kasimu,96,77
custom_nigeriaHausa,given,Liman,96,78
custom_nigeriaHausa,given,Lukman,96,79
custom_nigeriaHausa,given,Maina,96,80
custom_nigeriaHausa,given,Nura,96,81
custom_nigeriaHausa,given,Nurudeen,96,82
custom_nigeriaHausa,given,Shafiu,96,83
custom_nigeriaHausa,given,Shamsudeen,96,84
custom_nigeriaHausa,given,Sule,96,85
custom_nigeriaHausa,given,Tanimu,96,86
custom_nigeriaHausa,given,Uba,96,87
custom_nigeriaHausa,given,Wada,96,88
custom_nigeriaHausa,given,Yaro,96,89
custom_nigeriaHausa,given,Zayyanu,96,90
custom_nigeriaHausa,given,Abdulaziz,96,99
custom_nigeriaHausa,given,Abdulbasit,96,100
custom_nigeriaHausa,given,Masari,92,101
custom_nigeriaHausa,given,Mubarak,96,102
custom_nigeriaHausa,given,Umar Farouk,92,103
custom_nigeriaHausa,given,Maitama,92,104
custom_nigeriaHausa,given,Abdulhamid,96,105
custom_nigeriaHausa,given,Bashar,96,106
custom_nigeriaHausa,given,Salisu,92,107
